slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,115550840,MIEM PTY LTD,self,abr-acn-link,medium,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 35115550840 (MIEM PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 01/08/2005; state of registration n/a; ABN 35115550840
wolf-lane-distillery,Wolf Lane Distillery,Australia,au-abr,75611696345,SARRANT GROUP PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via business name 'Wolf Lane Distillery'; ABN ACT from 2016; Australian Private Company; main business location QLD 4870 (postcode agrees); ACN 611696345; GST ACT; ABR record updated 2025
wolf-lane-distillery,Wolf Lane Distillery,Australia,au-asic,611696345,SARRANT GROUP PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 75611696345 (SARRANT GROUP PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 06/04/2016; state of registration n/a; ABN 75611696345
wolf-lane-distillery,Wolf Lane Distillery,Australia,au-asic,643696931,THREE WOLVES PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,"name jaccard 1.00 on 'WOLF LANE DISTILLERY PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 21/08/2020; state of registration n/a; ABN 49643696931; FORMER name, current name THREE WOLVES PTY LTD"
saint-felix,Saint Felix,Australia,au-abr,43619823277,The Trustee for Saint Felix Unit Trust,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'The Trustee for Saint Felix Unit Trust'; ABN CAN from 2026; Fixed Unit Trust; main business location VIC 3931 (state agrees); ACN none; GST NON; ABR record updated 2026
saint-felix,Saint Felix,Australia,au-asic,641293236,SAINT FELIX PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'SAINT FELIX PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 28/05/2020; state of registration n/a; ABN 0
old-young-s,Old Young's Distillery,Australia,au-abr,29160037249,AUSTRALIAN DISTILLING LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via business name 'Old Young's'; ABN ACT from 2012; Australian Public Company; main business location WA 6055 (postcode agrees); ACN 160037249; GST ACT; ABR record updated 2025
old-young-s,Old Young's Distillery,Australia,au-abr,55640314727,OLD YOUNG'S DISTILLERY PTY LTD,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'OLD YOUNG'S DISTILLERY PTY LTD'; ABN CAN from 2022; Australian Private Company; main business location WA 6050 (state agrees); ACN 640314727; GST CAN; ABR record updated 2022
old-young-s,Old Young's Distillery,Australia,au-abr,86649753462,OYND PTY LTD,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 0.67 via business name 'Old Young's Kitchen'; ABN ACT from 2021; Australian Private Company; main business location WA 6055 (postcode agrees); ACN 649753462; GST ACT; ABR record updated 2025
old-young-s,Old Young's Distillery,Australia,au-asic,160037249,AUSTRALIAN DISTILLING LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 29160037249 (AUSTRALIAN DISTILLING LTD); ASIC status REGD; APUB/LMSH/ULST; registered 23/08/2012; state of registration n/a; ABN 29160037249
