slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
atlanta-hard-cider-company,Atlanta Hard Cider Company,United States,ttb-basic-permit,GA-S-20066,"ATLANTA HARD CIDER CO. & DISTILLERY, INC.",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Marietta, GA; list of 2026-09-20"
augusta-distillery,Augusta Distillery,United States,ttb-basic-permit,KY-S-20087,AUGUSTA SWEET WATER HOLDINGS LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Augusta, KY; dba Augusta Distillery; list of 2026-09-20"
awildan-distilling,Awildan Distilling,United States,ttb-basic-permit,WI-S-20060,AWILDAN DISTILLING LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Sun Prairie, WI; list of 2026-09-20"
axe-and-the-oak-distillery,Axe and the Oak Distillery,United States,ttb-basic-permit,CO-S-20034,AXE AND THE OAK DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Colorado Springs, CO; list of 2026-09-20"
axe-handle-distilling,Axe Handle Distilling,United States,ttb-basic-permit,VA-S-20077,"OLD VIRGINIA HAND HEWN LOG HOMES, INC.",operator,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Pennington Gap, VA; dba Axe Handle Distilling; list of 2026-09-20"
azeo-distillery,Azeo Distillery,United States,ttb-basic-permit,CA-S-20079,"HORN ENTERPRISES, INC.",operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 3230 Riverside Ave Unit # 190, Paso Robles 93446, street overlap 1.00, name overlap 0.00; dba WASTED YOUTH SPIRITS; list of 2026-09-20"
b-h-james-distillers,B.H. James Distillers,United States,ttb-basic-permit,KY-S-20076,"MICKBOURBON, LLC",operator,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Adairville, KY; dba B. H. James Distillers; list of 2026-09-20"
backwards-distilling-company,Backwards Distilling Company,United States,ttb-basic-permit,WY-S-20002,"BACKWARDS DISTILLING COMPANY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Mills, WY; list of 2026-09-20"
bad-alfred-s-distilling,BAD Alfred's Distilling,United States,ttb-basic-permit,MD-S-20006,"CASSINELLI WINERY & VINEYARDS, LLC",operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 323, 325, 327 High St., Chestertown 21620, street overlap 1.00, name overlap 0.00; list of 2026-09-20"
bad-alibi-distillery,Bad Alibi Distillery,United States,ttb-basic-permit,CO-S-20165,"BAD ALIBI DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Craig, CO; dba Bad Alibi Distillery; list of 2026-09-20"
bad-dog-distillery,Bad Dog Distillery,United States,ttb-basic-permit,WA-S-20054,"BAD DOG DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Arlington, WA; dba Bad Dog Distillery; list of 2026-09-20"
badlands-artisan-distillery-bistro,Badlands Artisan Distillery & Bistro,United States,ttb-basic-permit,OR-S-20081,BADLANDS ARTISAN DISTILLERY LLC,self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 0.60 via operating; premises La Pine, OR; dba Badlands Artisan Distillery; list of 2026-09-20"
